graph_id,num_nodes,num_edges,density,avg_degree,min_degree,max_degree,avg_clustering,num_components,avg_degree_centrality,max_degree_centrality,diameter,avg_shortest_path
enzyme_mimicB1-501EN197e_B1-501-enzyme_mimicB1-501EN197e-ranked_0,326,1407,0.026559697970740915,8.631901840490798,2,17,0.5633556161749949,1,0.02655969797074091,0.052307692307692305,13,5.773496932515338
enzyme_mimicB1-501EN312e_B1-501-enzyme_mimicB1-501EN312e-ranked_0,338,1580,0.02774217337102523,9.349112426035504,2,18,0.5570179636660666,1,0.02774217337102523,0.05341246290801187,22,6.508120731129177
enzyme_mimicB1-501EN379b_B1-501-enzyme_mimicB1-501EN379b-ranked_0,307,1527,0.03250942070639331,9.947882736156352,3,18,0.5367657873837215,1,0.03250942070639331,0.058823529411764705,12,4.722467054139789
enzyme_mimicB1-501EN265a_B1-501-enzyme_mimicB1-501EN265a-ranked_0,326,1597,0.030146295422369043,9.797546012269938,2,18,0.5421820175293651,1,0.030146295422369043,0.055384615384615386,12,4.928192543652666
enzyme_mimicB1-501EN403b_B1-501-enzyme_mimicB1-501EN403b-ranked_0,337,1617,0.028560830860534125,9.596439169139465,3,16,0.5571476578153127,1,0.028560830860534125,0.047619047619047616,18,6.15274833969196
enzyme_mimicB1-501EN279d_B1-501-enzyme_mimicB1-501EN279d-ranked_0,321,1563,0.030432242990654206,9.738317757009346,4,16,0.5607064621083311,1,0.030432242990654206,0.05,12,5.272118380062305
enzyme_mimicB1-501EN392d_B1-501-enzyme_mimicB1-501EN392d-ranked_0,324,1551,0.029641096204563698,9.574074074074074,2,16,0.5525027013452938,1,0.029641096204563698,0.04953560371517028,13,5.401750563773268
enzyme_mimicB1-501EN342b_B1-501-enzyme_mimicB1-501EN342b-ranked_0,346,1685,0.02823154896540169,9.739884393063583,2,18,0.5465978234806861,1,0.028231548965401695,0.052173913043478265,13,5.306710228700679
enzyme_mimicB1-501EN244e_B1-501-enzyme_mimicB1-501EN244e-ranked_0,335,1638,0.029278755920993833,9.77910447761194,2,18,0.5453328638973938,1,0.029278755920993833,0.05389221556886228,16,5.729841808919475
enzyme_mimicB1-501EN85e_B1-501-enzyme_mimicB1-501EN85e-ranked_0,345,1640,0.027637344118638354,9.507246376811594,2,19,0.5534918556314434,1,0.027637344118638354,0.055232558139534885,14,5.588675429726997
enzyme_mimicB1-501EN179c_B1-501-enzyme_mimicB1-501EN179c-ranked_0,337,1574,0.027801328246432104,9.341246290801188,4,16,0.5513639015122694,1,0.027801328246432104,0.047619047619047616,18,6.493694362017804
enzyme_mimicB1-501EN102b_B1-501-enzyme_mimicB1-501EN102b-ranked_0,322,1590,0.030765658559238403,9.875776397515528,4,19,0.5619954819979331,1,0.030765658559238403,0.059190031152647975,13,5.5608637603761535
enzyme_mimicB1-501EN88d_B1-501-enzyme_mimicB1-501EN88d-ranked_0,328,1523,0.028399343626463788,9.286585365853659,4,20,0.5713214286196235,1,0.028399343626463784,0.06116207951070336,15,6.337305139106437
enzyme_mimicB1-501EN395a_B1-501-enzyme_mimicB1-501EN395a-ranked_0,333,1697,0.03069937407286805,10.192192192192191,4,18,0.5469456204750323,1,0.030699374072868053,0.05421686746987952,11,4.913582256955751
enzyme_mimicB1-501EN266e_B1-501-enzyme_mimicB1-501EN266e-ranked_0,341,1590,0.02742797998964982,9.325513196480939,4,17,0.5681142267350645,1,0.027427979989649822,0.05,16,5.924547179575643
enzyme_mimicB1-501EN250b_B1-501-enzyme_mimicB1-501EN250b-ranked_0,325,1486,0.02822412155745489,9.144615384615385,2,17,0.5668341125942931,1,0.02822412155745489,0.05246913580246913,14,5.583171889838557
enzyme_mimicB1-501EN115b_B1-501-enzyme_mimicB1-501EN115b-ranked_0,336,1683,0.02990405117270789,10.017857142857142,2,18,0.5439557364321017,1,0.029904051172707884,0.05373134328358209,11,4.838539445628998
enzyme_mimicB1-501EN91d_B1-501-enzyme_mimicB1-501EN91d-ranked_0,322,1641,0.03175248156962907,10.192546583850932,4,19,0.5292482930400456,1,0.031752481569629065,0.059190031152647975,11,4.848203401636965
enzyme_mimicB1-501EN386b_B1-501-enzyme_mimicB1-501EN386b-ranked_0,333,1616,0.029234053330438874,9.705705705705705,4,19,0.55450219653006,1,0.029234053330438874,0.057228915662650606,13,5.255381887912009
enzyme_mimicB1-501EN305b_B1-501-enzyme_mimicB1-501EN305b-ranked_0,325,1533,0.02911680911680912,9.433846153846154,2,18,0.5552452017565135,1,0.029116809116809115,0.05555555555555555,13,5.369895536562203
enzyme_mimicB1-501EN114d_B1-501-enzyme_mimicB1-501EN114d-ranked_0,333,1595,0.028854155360179455,9.57957957957958,2,17,0.5600699885013614,1,0.028854155360179455,0.05120481927710844,13,5.608234740764861
enzyme_mimicB1-501EN98b_B1-501-enzyme_mimicB1-501EN98b-ranked_0,340,1551,0.026913066111400312,9.123529411764705,2,16,0.5640153800447918,1,0.026913066111400312,0.0471976401179941,17,6.006142634044768
enzyme_mimicB1-501EN152d_B1-501-enzyme_mimicB1-501EN152d-ranked_0,324,1668,0.0318770783167068,10.296296296296296,2,20,0.5378684621754507,1,0.031877078316706796,0.061919504643962855,10,4.739574972289111
enzyme_mimicB1-501EN172c_B1-501-enzyme_mimicB1-501EN172c-ranked_0,340,1717,0.029793510324483775,10.1,4,16,0.5293571134747606,1,0.029793510324483772,0.0471976401179941,10,4.840117994100295
enzyme_mimicB1-501EN341c_B1-501-enzyme_mimicB1-501EN341c-ranked_0,332,1666,0.03032067848433007,10.036144578313253,3,17,0.539805513999348,1,0.03032067848433007,0.0513595166163142,11,5.003021148036254
enzyme_mimicB1-501EN286c_B1-501-enzyme_mimicB1-501EN286c-ranked_0,326,1623,0.03063709296838131,9.957055214723926,4,20,0.5374619165405786,1,0.030637092968381314,0.06153846153846154,11,4.9234922133081644
enzyme_mimicB1-501EN129e_B1-501-enzyme_mimicB1-501EN129e-ranked_0,321,1575,0.03066588785046729,9.813084112149532,2,17,0.5577468679997535,1,0.03066588785046729,0.053125000000000006,12,4.919314641744548
enzyme_mimicB1-501EN269d_B1-501-enzyme_mimicB1-501EN269d-ranked_0,328,1571,0.02929439844857164,9.579268292682928,4,16,0.5573275640348803,1,0.029294398448571644,0.04892966360856269,15,5.263127470724249
enzyme_mimicB1-501EN127b_B1-501-enzyme_mimicB1-501EN127b-ranked_0,327,1497,0.02808577700230765,9.155963302752294,2,17,0.5521312820017619,1,0.02808577700230765,0.052147239263803685,18,5.488564942496389
enzyme_mimicB1-501EN190d_B1-501-enzyme_mimicB1-501EN190d-ranked_0,323,1479,0.02844066688460281,9.157894736842104,3,17,0.5638717597786983,1,0.028440666884602814,0.05279503105590062,13,5.75001442224487
enzyme_mimicB1-501EN114a_B1-501-enzyme_mimicB1-501EN114a-ranked_0,333,1684,0.030464199138897936,10.114114114114114,2,19,0.550593328302306,1,0.03046419913889794,0.057228915662650606,13,5.178027425015377
enzyme_mimicB1-501EN152c_B1-501-enzyme_mimicB1-501EN152c-ranked_0,325,1683,0.03196581196581197,10.356923076923078,2,19,0.5342569294376867,1,0.03196581196581196,0.05864197530864197,11,4.715688509021843
enzyme_mimicB1-501EN190b_B1-501-enzyme_mimicB1-501EN190b-ranked_0,323,1533,0.029479068515277963,9.492260061919504,2,18,0.5504769310496864,1,0.02947906851527796,0.05590062111801242,13,5.241774513008865
enzyme_mimicB1-501EN402d_B1-501-enzyme_mimicB1-501EN402d-ranked_0,335,1612,0.02881401376351774,9.623880597014926,4,17,0.5388352570266535,1,0.02881401376351774,0.05089820359281438,11,4.963821610510323
enzyme_mimicB1-501EN120b_B1-501-enzyme_mimicB1-501EN120b-ranked_0,325,1458,0.027692307692307693,8.972307692307693,2,16,0.5753687082148616,1,0.027692307692307693,0.04938271604938271,13,5.775840455840456
enzyme_mimicB1-501EN360b_B1-501-enzyme_mimicB1-501EN360b-ranked_0,331,1573,0.028801611278952668,9.50453172205438,4,20,0.5685864698220535,1,0.028801611278952668,0.06060606060606061,19,6.6393664744117915
enzyme_mimicB1-501EN100d_B1-501-enzyme_mimicB1-501EN100d-ranked_0,341,1721,0.029687769535966878,10.093841642228739,2,17,0.5383107184728714,1,0.029687769535966878,0.05,11,4.899465240641711
enzyme_mimicB1-501EN371b_B1-501-enzyme_mimicB1-501EN371b-ranked_0,330,1671,0.030781983973473336,10.127272727272727,2,18,0.5419018167413886,1,0.030781983973473325,0.0547112462006079,15,5.09595652574376
enzyme_mimicB1-501EN299b_B1-501-enzyme_mimicB1-501EN299b-ranked_0,333,1673,0.030265204964000144,10.048048048048049,4,17,0.5485227490129451,1,0.030265204964000144,0.05120481927710844,12,5.03936466587069
enzyme_mimicB1-501EN141a_B1-501-enzyme_mimicB1-501EN141a-ranked_0,344,1722,0.02918841955386806,10.011627906976743,4,17,0.5460589356493932,1,0.029188419553868063,0.04956268221574344,12,5.103176486541461
enzyme_mimicB1-501EN368a_B1-501-enzyme_mimicB1-501EN368a-ranked_0,322,1615,0.03124939532903775,10.031055900621118,3,18,0.5462281035856116,1,0.03124939532903775,0.056074766355140186,11,5.198525570325652
enzyme_mimicB1-501EN217a_B1-501-enzyme_mimicB1-501EN217a-ranked_0,335,1692,0.03024398963267495,10.101492537313433,4,16,0.5297619378962659,1,0.03024398963267495,0.04790419161676647,11,4.936580570202878
enzyme_mimicB1-501EN363b_B1-501-enzyme_mimicB1-501EN363b-ranked_0,341,1632,0.0281524926686217,9.571847507331379,2,18,0.5382373118227869,1,0.0281524926686217,0.052941176470588235,11,5.20669311712955
enzyme_mimicB1-501EN77a_B1-501-enzyme_mimicB1-501EN77a-ranked_0,332,1613,0.029356095075164707,9.716867469879517,2,17,0.5399906441499277,1,0.029356095075164707,0.0513595166163142,16,5.355603683616642
enzyme_mimicB1-501EN326b_B1-501-enzyme_mimicB1-501EN326b-ranked_0,336,1667,0.029619758351101633,9.922619047619047,3,16,0.5319863420309849,1,0.029619758351101633,0.04776119402985075,11,4.969331911869225
enzyme_mimicB1-501EN164b_B1-501-enzyme_mimicB1-501EN164b-ranked_0,338,1698,0.029814057205063825,10.04733727810651,3,19,0.5363347979046308,1,0.029814057205063825,0.05637982195845698,11,4.9636542412164415
enzyme_mimicB1-501EN179b_B1-501-enzyme_mimicB1-501EN179b-ranked_0,337,1657,0.02926734492016391,9.833827893175075,2,17,0.5457586613460239,1,0.029267344920163908,0.050595238095238096,13,5.351596721774763
enzyme_mimicB1-501EN40e_B1-501-enzyme_mimicB1-501EN40e-ranked_0,330,1560,0.028737220226581928,9.454545454545455,2,18,0.5520415626164287,1,0.028737220226581928,0.0547112462006079,23,6.644800589481441
enzyme_mimicB1-501EN404b_B1-501-enzyme_mimicB1-501EN404b-ranked_0,336,1483,0.02635039090262971,8.827380952380953,3,16,0.5778850696261404,1,0.026350390902629712,0.04776119402985075,16,6.996712864250178
enzyme_mimicB1-501EN103e_B1-501-enzyme_mimicB1-501EN103e-ranked_0,336,1587,0.02819829424307036,9.446428571428571,2,16,0.5412787691805542,1,0.02819829424307036,0.04776119402985075,12,5.243692253020611
enzyme_mimicB1-501EN256b_B1-501-enzyme_mimicB1-501EN256b-ranked_0,334,1659,0.029832227437017855,9.934131736526947,2,18,0.5507381673549336,1,0.02983222743701786,0.05405405405405406,11,4.955170739601877
enzyme_mimicB1-501EN2a_B1-501-enzyme_mimicB1-501EN2a-ranked_0,336,1718,0.03052594171997157,10.226190476190476,2,18,0.538583324258219,1,0.030525941719971573,0.05373134328358209,11,4.8562899786780385
enzyme_mimicB1-501EN9a_B1-501-enzyme_mimicB1-501EN9a-ranked_0,331,1639,0.03001007049345418,9.90332326283988,4,19,0.5429210724705659,1,0.03001007049345418,0.05757575757575758,12,4.802526778357594
enzyme_mimicB1-501EN269b_B1-501-enzyme_mimicB1-501EN269b-ranked_0,328,1558,0.0290519877675841,9.5,3,16,0.567824502733039,1,0.0290519877675841,0.04892966360856269,16,5.730066383232639
enzyme_mimicB1-501EN183c_B1-501-enzyme_mimicB1-501EN183c-ranked_0,329,1481,0.02744829120023723,9.00303951367781,2,18,0.5768374333813272,1,0.027448291200237233,0.054878048780487805,20,6.803784565201275
enzyme_mimicB1-501EN370e_B1-501-enzyme_mimicB1-501EN370e-ranked_0,315,1456,0.029440905874026892,9.244444444444444,2,18,0.5755754495530395,1,0.029440905874026892,0.05732484076433121,13,5.401637852593266
enzyme_mimicB1-501EN402a_B1-501-enzyme_mimicB1-501EN402a-ranked_0,334,1441,0.025912139684594774,8.62874251497006,4,13,0.5777868339245584,1,0.02591213968459478,0.03903903903903904,19,7.457625289960619
enzyme_mimicB1-501EN299c_B1-501-enzyme_mimicB1-501EN299c-ranked_0,332,1664,0.0302842791103993,10.024096385542169,2,17,0.5469002378242277,1,0.030284279110399305,0.0513595166163142,12,5.063298511265606
enzyme_mimicB1-501EN372a_B1-501-enzyme_mimicB1-501EN372a-ranked_0,349,1728,0.028455686197016106,9.902578796561604,2,18,0.5345262889254127,1,0.028455686197016106,0.05172413793103448,12,4.96334354312815
enzyme_mimicB1-501EN370a_B1-501-enzyme_mimicB1-501EN370a-ranked_0,316,1553,0.031203536266827404,9.829113924050633,4,22,0.5719351270765517,1,0.031203536266827408,0.06984126984126984,24,7.4978300180831825
enzyme_mimicB1-501EN186d_B1-501-enzyme_mimicB1-501EN186d-ranked_0,340,1515,0.026288391462779802,8.911764705882353,4,17,0.577176871571335,1,0.026288391462779802,0.05014749262536873,21,7.791549540170051
enzyme_mimicB1-501EN310e_B1-501-enzyme_mimicB1-501EN310e-ranked_0,335,1487,0.0265796764679596,8.877611940298507,2,17,0.5719822636635626,1,0.026579676467959605,0.05089820359281438,28,7.826275806595763
enzyme_mimicB1-501EN366e_B1-501-enzyme_mimicB1-501EN366e-ranked_0,341,1423,0.024547179575642574,8.346041055718475,2,18,0.5669336064238596,1,0.024547179575642574,0.052941176470588235,17,7.349887873037778
enzyme_mimicB1-501EN1e_B1-501-enzyme_mimicB1-501EN1e-ranked_0,343,1540,0.026256116481680393,8.979591836734693,2,17,0.5656056518987403,1,0.026256116481680393,0.049707602339181284,21,6.8673554634886536
enzyme_mimicB1-501EN327b_B1-501-enzyme_mimicB1-501EN327b-ranked_0,340,1534,0.02661808086066285,9.023529411764706,3,17,0.5555247083750535,1,0.026618080860662845,0.05014749262536873,22,6.484990456359535
enzyme_mimicB1-501EN198b_B1-501-enzyme_mimicB1-501EN198b-ranked_0,320,1540,0.03017241379310345,9.625,2,17,0.554368776648188,1,0.030172413793103446,0.05329153605015674,13,5.047198275862069
enzyme_mimicB1-501EN86d_B1-501-enzyme_mimicB1-501EN86d-ranked_0,316,1655,0.03325296363271047,10.474683544303797,2,17,0.5424921478579329,1,0.03325296363271047,0.05396825396825397,11,5.0748241912798875
enzyme_mimicB1-501EN205a_B1-501-enzyme_mimicB1-501EN205a-ranked_0,334,1625,0.029220837604071136,9.730538922155688,3,18,0.5636758451129703,1,0.029220837604071136,0.05405405405405406,15,5.88540037043031
enzyme_mimicB1-501EN239c_B1-501-enzyme_mimicB1-501EN239c-ranked_0,328,1593,0.02970463190870441,9.713414634146341,2,18,0.5530112059747996,1,0.029704631908704406,0.05504587155963303,14,5.238177817557992
enzyme_mimicB1-501EN3a_B1-501-enzyme_mimicB1-501EN3a-ranked_0,337,1665,0.029408647732089867,9.881305637982196,3,19,0.5565128261734165,1,0.029408647732089864,0.05654761904761904,13,5.760173802458669
enzyme_mimicB1-501EN174e_B1-501-enzyme_mimicB1-501EN174e-ranked_0,325,1355,0.02573599240265907,8.338461538461539,2,16,0.5933099976946127,1,0.025735992402659065,0.04938271604938271,17,7.223817663817663
enzyme_mimicB1-501EN205b_B1-501-enzyme_mimicB1-501EN205b-ranked_0,335,1619,0.028939136652068997,9.665671641791045,2,16,0.53794811324662,1,0.028939136652068997,0.04790419161676647,11,5.102100277057825
enzyme_mimicB1-501EN156a_B1-501-enzyme_mimicB1-501EN156a-ranked_0,331,1665,0.03048613018401538,10.060422960725075,3,18,0.5410449970028782,1,0.030486130184015376,0.05454545454545454,12,5.035631236839696
enzyme_mimicB1-501EN130e_B1-501-enzyme_mimicB1-501EN130e-ranked_0,330,1404,0.025863498203923734,8.50909090909091,4,17,0.6017334240328885,1,0.02586349820392373,0.05167173252279635,25,8.344736114948882
enzyme_mimicB1-501EN48a_B1-501-enzyme_mimicB1-501EN48a-ranked_0,318,1482,0.02940301172549253,9.320754716981131,2,16,0.5409284897492439,1,0.029403011725492527,0.050473186119873815,12,5.236870821181279
enzyme_mimicB1-501EN130d_B1-501-enzyme_mimicB1-501EN130d-ranked_0,330,1611,0.029676706272450955,9.763636363636364,4,19,0.5471504643837881,1,0.02967670627245095,0.057750759878419454,11,5.0488532743851895
enzyme_mimicB1-501EN18c_B1-501-enzyme_mimicB1-501EN18c-ranked_0,344,1685,0.02856125839039935,9.796511627906977,2,18,0.5497875115650425,1,0.028561258390399354,0.052478134110787174,12,5.077310326123805
enzyme_mimicB1-501EN397a_B1-501-enzyme_mimicB1-501EN397a-ranked_0,340,1676,0.029082075307999306,9.858823529411765,2,19,0.5512952586982814,1,0.029082075307999312,0.05604719764011799,13,5.090404303314246
enzyme_mimicB1-501EN138d_B1-501-enzyme_mimicB1-501EN138d-ranked_0,330,1602,0.029510914617297598,9.709090909090909,2,19,0.5545056821091158,1,0.02951091461729759,0.057750759878419454,19,5.676429953025698
enzyme_mimicB1-501EN324d_B1-501-enzyme_mimicB1-501EN324d-ranked_0,335,1579,0.02822414871749039,9.42686567164179,2,17,0.5487067668454848,1,0.028224148717490394,0.05089820359281438,16,5.399195638573599
enzyme_mimicB1-501EN20c_B1-501-enzyme_mimicB1-501EN20c-ranked_0,334,1636,0.02941864019708331,9.796407185628743,4,17,0.5447495950489967,1,0.02941864019708331,0.05105105105105105,12,4.9494704285123445
enzyme_mimicB1-501EN123a_B1-501-enzyme_mimicB1-501EN123a-ranked_0,323,1576,0.030305943887852623,9.758513931888546,2,17,0.5418634497900566,1,0.030305943887852623,0.05279503105590062,10,4.887121896813645
enzyme_mimicB1-501EN153c_B1-501-enzyme_mimicB1-501EN153c-ranked_0,332,1784,0.032468241546245405,10.74698795180723,4,19,0.542985794134662,1,0.032468241546245405,0.05740181268882175,11,4.892094055982237
enzyme_mimicB1-501EN211e_B1-501-enzyme_mimicB1-501EN211e-ranked_0,327,1696,0.03181929044483218,10.37308868501529,2,19,0.5367979786966068,1,0.03181929044483218,0.05828220858895706,10,4.713851522485506
enzyme_mimicB1-501EN324b_B1-501-enzyme_mimicB1-501EN324b-ranked_0,335,1467,0.0262221825006703,8.75820895522388,2,17,0.5834383049396215,1,0.026222182500670307,0.05089820359281438,21,6.7577978371614975
enzyme_mimicB1-501EN162c_B1-501-enzyme_mimicB1-501EN162c-ranked_0,335,1487,0.0265796764679596,8.877611940298507,3,15,0.5662515925202489,1,0.026579676467959605,0.04491017964071856,18,6.527142729466441
enzyme_mimicB1-501EN213b_B1-501-enzyme_mimicB1-501EN213b-ranked_0,312,1633,0.033658999093082696,10.467948717948717,2,19,0.5354188301422754,1,0.03365899909308269,0.06109324758842444,11,4.798478852337373
enzyme_mimicB1-501EN243b_B1-501-enzyme_mimicB1-501EN243b-ranked_0,335,1527,0.027294664402538207,9.116417910447762,2,16,0.5613302617780224,1,0.027294664402538207,0.04790419161676647,18,6.058396639556707
enzyme_mimicB1-501EN22e_B1-501-enzyme_mimicB1-501EN22e-ranked_0,323,1617,0.03109435994077265,10.012383900928793,4,19,0.5537231827005042,1,0.031094359940772646,0.05900621118012422,10,4.817741284156683
enzyme_mimicB1-501EN263c_B1-501-enzyme_mimicB1-501EN263c-ranked_0,327,1430,0.026828764938744115,8.746177370030582,2,17,0.5782740495098828,1,0.026828764938744115,0.052147239263803685,27,7.033170109378811
enzyme_mimicB1-501EN29e_B1-501-enzyme_mimicB1-501EN29e-ranked_0,328,1513,0.028212873871857985,9.225609756097562,2,17,0.5539193360839697,1,0.028212873871857988,0.05198776758409786,15,5.303610054449169
enzyme_mimicB1-501EN6e_B1-501-enzyme_mimicB1-501EN6e-ranked_0,327,1616,0.030318380518189154,9.883792048929664,4,18,0.5439281042357134,1,0.03031838051818915,0.05521472392638037,11,4.966323333520947
enzyme_mimicB1-501EN216e_B1-501-enzyme_mimicB1-501EN216e-ranked_0,318,1475,0.029264131103307344,9.276729559748428,2,18,0.570961243200422,1,0.029264131103307344,0.056782334384858045,15,5.879094498343353
enzyme_mimicB1-501EN16d_B1-501-enzyme_mimicB1-501EN16d-ranked_0,335,1563,0.02793815354365895,9.33134328358209,4,16,0.5544907828489906,1,0.027938153543658955,0.04790419161676647,13,5.681973366699437
enzyme_mimicB1-501EN389e_B1-501-enzyme_mimicB1-501EN389e-ranked_0,326,1603,0.03025955639452572,9.83435582822086,2,18,0.5439419766648205,1,0.03025955639452572,0.055384615384615386,12,5.069240207645116
enzyme_mimicB1-501EN72e_B1-501-enzyme_mimicB1-501EN72e-ranked_0,334,1588,0.028555501609393824,9.508982035928144,4,16,0.5559442221118863,1,0.02855550160939382,0.04804804804804805,15,5.434518350686015
enzyme_mimicB1-501EN104d_B1-501-enzyme_mimicB1-501EN104d-ranked_0,319,1531,0.0301847361053607,9.598746081504702,2,17,0.5523259404966941,1,0.0301847361053607,0.05345911949685535,12,5.0870053823859935
enzyme_mimicB1-501EN211d_B1-501-enzyme_mimicB1-501EN211d-ranked_0,327,1586,0.029755539295698016,9.700305810397554,2,22,0.5642943213369543,1,0.029755539295698016,0.06748466257668712,20,5.859702444607043
enzyme_mimicB1-501EN34e_B1-501-enzyme_mimicB1-501EN34e-ranked_0,338,1516,0.026618439766122944,8.970414201183432,2,18,0.5790348472736214,1,0.026618439766122947,0.05341246290801187,17,6.366916580338174
enzyme_mimicB1-501EN366c_B1-501-enzyme_mimicB1-501EN366c-ranked_0,341,1664,0.028704502328790755,9.759530791788857,2,17,0.5519302645488599,1,0.02870450232879075,0.05,13,5.199292737622908
enzyme_mimicB1-501EN233e_B1-501-enzyme_mimicB1-501EN233e-ranked_0,322,1644,0.031810529982004995,10.211180124223603,4,18,0.5389640872057752,1,0.03181052998200499,0.056074766355140186,10,4.693194791122463
enzyme_mimicB1_501EN5b_B1-501-enzyme_mimicB1_501EN5b-ranked_0,336,1648,0.02928216062544421,9.80952380952381,2,18,0.5484208174334222,1,0.02928216062544421,0.05373134328358209,13,5.412668798862828
enzyme_mimicB1-501EN172b_B1-501-enzyme_mimicB1-501EN172b-ranked_0,339,1680,0.029323977588102842,9.91150442477876,4,18,0.5363476282138439,1,0.029323977588102845,0.05325443786982249,10,4.882215356687787
enzyme_mimicB1-501EN154c_B1-501-enzyme_mimicB1-501EN154c-ranked_0,330,1691,0.03115040987381413,10.248484848484848,4,18,0.5305794675714464,1,0.031150409873814133,0.0547112462006079,10,4.805563231095146
enzyme_mimicB1-501EN304c_B1-501-enzyme_mimicB1-501EN304c-ranked_0,333,1596,0.02887224573971562,9.585585585585585,4,19,0.574975703407075,1,0.028872245739715616,0.057228915662650606,13,5.365841745359818
enzyme_mimicB1-501EN90d_B1-501-enzyme_mimicB1-501EN90d-ranked_0,323,1565,0.03009441762975213,9.690402476780186,2,17,0.5465535248862513,1,0.030094417629752127,0.05279503105590062,15,5.325711978155106
enzyme_mimicB1-501EN353e_B1-501-enzyme_mimicB1-501EN353e-ranked_0,339,1723,0.03007453177636976,10.165191740412979,4,17,0.5399050604282255,1,0.030074531776369758,0.05029585798816568,11,4.980258679373724
enzyme_mimicB1-501EN238c_B1-501-enzyme_mimicB1-501EN238c-ranked_0,333,1511,0.02733456347914179,9.075075075075075,2,16,0.5751270167936827,1,0.027334563479141795,0.04819277108433735,19,6.753988928687724
enzyme_mimicB1-501EN109e_B1-501-enzyme_mimicB1-501EN109e-ranked_0,334,1570,0.028231824639010267,9.401197604790418,3,17,0.5464281408583981,1,0.028231824639010267,0.05105105105105105,12,5.177806549064034
enzyme_mimicB1-501EN298b_B1-501-enzyme_mimicB1-501EN298b-ranked_0,323,1529,0.029402149875968696,9.467492260061919,2,16,0.5550911678620655,1,0.029402149875968692,0.049689440993788817,15,5.851143203276734
enzyme_mimicB1-501EN0a_B1-501-enzyme_mimicB1-501EN0a-ranked_0,341,1733,0.029894773158530275,10.164222873900293,2,18,0.5339360058223258,1,0.02989477315853027,0.052941176470588235,13,4.9660169052958425
enzyme_mimicB1-501EN239b_B1-501-enzyme_mimicB1-501EN239b-ranked_0,328,1585,0.029555456105019765,9.664634146341463,2,17,0.5492648472203705,1,0.02955545610501976,0.05198776758409786,11,5.066457820541508
enzyme_mimicB1-501EN106b_B1-501-enzyme_mimicB1-501EN106b-ranked_0,334,1389,0.0249770728812645,8.317365269461078,4,16,0.6077307007696218,1,0.024977072881264495,0.04804804804804805,21,7.98270126413839
enzyme_mimicB1-501EN243a_B1-501-enzyme_mimicB1-501EN243a-ranked_0,335,1593,0.028474394494592905,9.51044776119403,4,19,0.5662360802534546,1,0.02847439449459291,0.056886227544910184,12,5.364393600857985
enzyme_mimicB1-501EN230a_B1-501-enzyme_mimicB1-501EN230a-ranked_0,321,1467,0.02856308411214953,9.14018691588785,4,17,0.5459485279853611,1,0.02856308411214953,0.053125000000000006,13,5.406094236760125
enzyme_mimicB1-501EN131c_B1-501-enzyme_mimicB1-501EN131c-ranked_0,323,1625,0.031248197219391188,10.061919504643964,3,18,0.5451476946332166,1,0.03124819721939119,0.05590062111801242,15,5.190085187393035
enzyme_mimicB1-501EN232c_B1-501-enzyme_mimicB1-501EN232c-ranked_0,318,1618,0.032101263813661886,10.176100628930818,2,19,0.5355463827819102,1,0.03210126381366188,0.05993690851735015,11,4.7428327678908
enzyme_mimicB1-501EN210a_B1-501-enzyme_mimicB1-501EN210a-ranked_0,324,1468,0.028054886672017734,9.061728395061728,2,19,0.5829571248187229,1,0.02805488667201774,0.05882352941176471,25,6.9110576004280855
enzyme_mimicB1-501EN213c_B1-501-enzyme_mimicB1-501EN213c-ranked_0,312,1451,0.029907659328881193,9.301282051282051,2,21,0.5512377626772419,1,0.029907659328881193,0.06752411575562701,14,5.498990023909638
enzyme_mimicB1-501EN286e_B1-501-enzyme_mimicB1-501EN286e-ranked_0,327,1554,0.029155175325040805,9.504587155963304,4,18,0.5695172010336599,1,0.029155175325040802,0.05521472392638037,17,6.025271570889852
enzyme_mimicB1-501EN376b_B1-501-enzyme_mimicB1-501EN376b-ranked_0,325,1554,0.029515669515669515,9.563076923076924,2,17,0.5492683776756173,1,0.029515669515669512,0.05246913580246913,14,5.19335232668566
enzyme_mimicB1-501EN266c_B1-501-enzyme_mimicB1-501EN266c-ranked_0,341,1724,0.029739520441607728,10.111436950146627,4,17,0.529391033324102,1,0.029739520441607728,0.05,11,4.786562014835259
enzyme_mimicB1-501EN129d_B1-501-enzyme_mimicB1-501EN129d-ranked_0,321,1536,0.029906542056074768,9.570093457943925,2,19,0.551040790293126,1,0.02990654205607477,0.059375000000000004,16,5.258489096573209
enzyme_mimicB1-501EN177e_B1-501-enzyme_mimicB1-501EN177e-ranked_0,329,1628,0.030172733338275633,9.896656534954408,2,17,0.5415448304997743,1,0.03017273333827564,0.05182926829268293,13,5.0683334568908
enzyme_mimicB1-501EN35b_B1-501-enzyme_mimicB1-501EN35b-ranked_0,330,1586,0.02921617389702496,9.612121212121211,2,19,0.5504816305125904,1,0.02921617389702496,0.057750759878419454,12,5.222676614165976
enzyme_mimicB1-501EN315e_B1-501-enzyme_mimicB1-501EN315e-ranked_0,328,1620,0.030208100246140075,9.878048780487806,2,20,0.5342274808797212,1,0.030208100246140075,0.06116207951070336,10,4.804971283657791
